56	11020	3	56	0	-1	7000	9000	10000	11000	0	2048	1	-1	-1	-1	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
51	11020	3	51	0	-1	5000	7000	12000	16000	0	1883	3	-1	-1	-1	-1	-1	-1	-1	0	25	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
50	11043	3	50	0	-1	2000	2500	3000	4000	0	1850	0	35	2	33	3	25	-1	-1	0	31	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	1
53	11020	3	53	0	-1	7000	9000	11000	13000	0	1949	1	-1	-1	-1	-1	-1	-1	-1	0	27	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
52	11020	3	52	0	-1	7000	8000	10000	11000	0	1916	-1	-1	2	-1	-1	-1	-1	-1	0	23	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
115	11020	3	115	0	-1	20000	30000	45000	48000	0	3995	2	-1	-1	-1	-1	-1	-1	-1	0	26	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
114	11020	3	114	0	-1	1000	2000	3000	3500	0	3962	0	-1	1	-1	2	-1	3	-1	1	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	None	1	0	0
88	11061	3	88	0	-1	70000	82000	90000	120000	0	3104	5	60	-1	-1	-1	-1	-1	-1	0	35	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
89	11062	3	89	0	-1	55000	65000	72000	80000	0	3137	5	9	10	12	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
111	11020	3	111	0	-1	1000	2000	3000	3500	0	3863	18	4	-1	-1	-1	-1	-1	-1	0	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	30	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
110	11073	3	110	0	-1	36000	41000	55000	60000	0	3830	5	20	-1	-1	-1	-1	-1	-1	0	28	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	1
113	11020	3	113	0	-1	20000	30000	45000	50000	0	3929	5	-1	-1	-1	-1	-1	-1	-1	0	22	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	6	0	None	1	0	0
112	11020	3	112	0	-1	4000	5000	8000	9000	0	3896	2	-1	3	-1	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	None	1	0	0
82	11055	3	82	0	-1	55000	60000	67000	70000	0	2906	10	16	5	15	-1	-1	-1	-1	0	28	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
83	11056	3	83	0	-1	13000	15000	18000	20000	0	2939	5	14	-1	-1	-1	-1	-1	-1	0	32	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
80	11020	3	80	0	-1	9000	11000	13000	14000	0	2840	2	-1	-1	-1	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	6	0	None	1	0	1
81	11054	3	81	0	-1	51000	54000	55000	58000	0	2873	10	9	5	24	-1	-1	-1	-1	0	32	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
86	11059	3	86	0	-1	1800	2500	3000	4000	0	3038	1	35	2	30	3	20	4	25	0	32	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	26	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	30	33	-1	1	-1	0	None	1	0	0
87	11060	3	87	0	-1	35000	38000	42000	47000	0	3071	5	21	-1	-1	-1	-1	-1	-1	0	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
84	11057	3	84	0	-1	25000	32000	34000	38000	0	2972	5	30	-1	-1	-1	-1	-1	-1	0	36	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
85	11058	3	85	0	-1	13000	17000	20000	21000	0	3005	10	6	-1	-1	-1	-1	-1	-1	0	32	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
3	11020	3	3	0	-1	1000	1500	2300	3000	0	299	0	-1	-1	-1	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	g3	2	3	0
7	11021	3	7	0	-1	8000	10000	12000	14000	0	431	5	-1	-1	-1	-1	-1	-1	-1	0	20	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	7	9	-1	2	2	0	None	1	0	0
108	11071	3	108	0	-1	60000	90000	130000	140000	0	3764	8	2	-1	-1	5	18	-1	-1	0	26	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	9	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	18	19	-1	1	-1	1	None	1	0	0
109	11072	3	109	0	-1	80000	95000	110000	120000	310	3797	5	28	-1	-1	-1	-1	-1	-1	0	45	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
102	11065	3	102	0	-1	26000	30000	32000	35000	0	3566	11	3	-1	-1	-1	-1	-1	-1	0	24	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	41	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	1	None	1	0	0
103	11066	3	103	0	-1	50000	55000	60000	70000	0	3599	5	30	-1	-1	-1	-1	-1	-1	0	29	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
100	11020	3	100	0	-1	9000	26000	40000	30000	0	3500	5	-1	-1	-1	-1	-1	-1	-1	0	29	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	3	0	None	1	0	1
101	11064	3	101	0	-1	16000	19000	21000	25000	0	3533	5	12	10	2	-1	-1	-1	-1	0	32	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
106	11069	3	106	0	-1	1000	2000	3000	3500	0	3698	18	3	-1	-1	-1	-1	-1	-1	0	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	30	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	34	37	-1	1	-1	0	None	1	0	0
107	11070	3	107	0	-1	45000	60000	80000	90000	0	3731	5	49	-1	-1	-1	-1	-1	-1	0	22	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
104	11067	3	104	0	-1	50000	60000	64000	70000	0	3632	8	6	-1	-1	-1	-1	-1	-1	0	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	9	2	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	1	None	1	0	0
105	11068	3	105	0	-1	45000	70000	90000	100000	0	3665	5	45	-1	-1	-1	-1	-1	-1	0	31	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	0
39	11020	3	39	0	-1	19000	21000	25000	26000	90	1487	2	-1	-1	-1	-1	-1	-1	-1	0	28	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	None	1	0	0
38	11020	3	38	0	-1	6500	7000	8000	10000	0	1454	1	-1	-1	-1	-1	-1	-1	-1	0	25	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
33	11020	3	33	0	-1	7000	8000	9500	11000	0	1289	1	-1	-1	-1	-1	-1	-1	-1	0	22	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	3	0	None	1	0	0
32	11020	3	32	0	-1	500	550	600	700	0	1256	3	-1	2	-1	-1	-1	-1	-1	0	15	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	None	1	0	0
31	11020	3	31	0	-1	5000	7000	8200	9000	0	1223	3	-1	0	-1	-1	-1	-1	-1	0	19	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	2	0	None	1	0	0
30	11035	3	30	0	-1	12000	15000	19000	24000	0	1190	5	13	-1	-1	-1	-1	-1	-1	0	35	-1	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	1	-1	0	None	1	0	1
37	11020	3	37	0	-1	4500	5000	7700	8500	0	1421	4	-1	-1	-1	-1	-1	-1	-1	0	30	0	-1	-1	1	-1	-1	2	-1	-1	3	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	2	4	0	None	1	0	0
